#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 05 16 00 999 99.0 99.0  0.67 15.38  9.46 250 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 16 30 999 99.0 99.0  0.72 14.29  9.65 237 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 17 00 999 99.0 99.0  0.65 15.38  8.77 244 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 17 30 999 99.0 99.0  0.67 15.38  9.86 249 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 18 00 999 99.0 99.0  0.62 13.33  8.44 243 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 18 30 999 99.0 99.0  0.63 14.29  8.35 244 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 19 00 999 99.0 99.0  0.70 15.38  8.29 251 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 19 30 999 99.0 99.0  0.67 15.38  7.16 230 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 20 00 999 99.0 99.0  0.65 15.38  6.39 243 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 20 30 999 99.0 99.0  0.74 15.38  5.55 240 9999.0 999.0  14.7 999.0 99.0 99.00
2019 01 05 21 00 999 99.0 99.0  0.81 15.38  5.17 226 9999.0 999.0  14.7 999.0 99.0 99.00
2019 01 05 21 30 999 99.0 99.0  0.84 15.38  4.86 235 9999.0 999.0  14.7 999.0 99.0 99.00
2019 01 05 22 00 999 99.0 99.0  0.90 14.29  4.95 237 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 22 30 999 99.0 99.0  0.90 15.38  4.94 240 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 23 00 999 99.0 99.0  0.88 15.38  5.04 236 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 05 23 30 999 99.0 99.0  0.95 15.38  4.71 233 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 06 00 00 999 99.0 99.0  0.93 15.38  4.61 242 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 06 00 30 999 99.0 99.0  0.97 15.38  5.15 237 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 06 01 00 999 99.0 99.0  1.02 15.38  5.29 240 9999.0 999.0  14.7 999.0 99.0 99.00
