#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
#yr	mo	dy	hr	mn	deg	T m/s	m/s	m	sec	sec	deg	T   hPa	degC	degC	degC	mi	ft
2019	10	27	19	30	999	99	99	0.74	6.67	3.93	69	9999	999	28.4	999	99	99
2019	10	27	20	0	999	99	99	0.73	3.45	3.84	150	9999	999	28.4	999	99	99
2019	10	27	20	30	999	99	99	0.77	3.45	3.73	160	9999	999	28.4	999	99	99
2019	10	27	21	0	999	99	99	0.77	3.57	3.68	150	9999	999	28.4	999	99	99
2019	10	27	21	30	999	99	99	0.76	3.45	3.79	154	9999	999	28.4	999	99	99
2019	10	27	22	0	999	99	99	0.83	3.45	3.81	159	9999	999	28.4	999	99	99
2019	10	27	22	30	999	99	99	0.81	3.45	3.75	160	9999	999	28.3	999	99	99
2019	10	27	23	0	999	99	99	0.86	3.57	3.78	152	9999	999	28.3	999	99	99
2019	10	27	23	30	999	99	99	0.86	3.57	3.86	152	9999	999	28.3	999	99	99
2019	10	28	0	0	999	99	99	0.92	3.7	3.8	150	9999	999	28.3	999	99	99
2019	10	28	0	30	999	99	99	0.87	16.67	3.96	66	9999	999	28.3	999	99	99
2019	10	28	1	0	999	99	99	0.85	16.67	4.09	69	9999	999	28.3	999	99	99
2019	10	28	1	30	999	99	99	0.87	15.38	4.14	73	9999	999	28.3	999	99	99
2019	10	28	2	0	999	99	99	0.8	15.38	4.03	63	9999	999	28.3	999	99	99
2019	10	28	2	30	999	99	99	0.8	16.67	4.28	81	9999	999	28.2	999	99	99
2019	10	28	3	0	999	99	99	0.84	15.38	4.74	76	9999	999	28.2	999	99	99
2019	10	28	3	30	999	99	99	0.77	15.38	4.09	83	9999	999	28.2	999	99	99
2019	10	28	4	0	999	99	99	0.74	15.38	4.45	84	9999	999	28.2	999	99	99
2019	10	28	4	30	999	99	99	0.76	15.38	4.72	80	9999	999	28.2	999	99	99
2019	10	28	5	0	999	99	99	0.72	15.38	4.79	71	9999	999	28.2	999	99	99
2019	10	28	5	30	999	99	99	0.78	15.38	5.8	69	9999	999	28.2	999	99	99
2019	10	28	6	0	999	99	99	0.74	15.38	5.53	77	9999	999	28.2	999	99	99
2019	10	28	6	30	999	99	99	0.73	14.29	5.71	76	9999	999	28.2	999	99	99
2019	10	28	7	0	999	99	99	0.67	14.29	5.78	74	9999	999	28.2	999	99	99
2019	10	28	7	30	999	99	99	0.72	14.29	6.63	74	9999	999	28.2	999	99	99
2019	10	28	8	0	999	99	99	0.66	14.29	6.37	71	9999	999	28.2	999	99	99
2019	10	28	8	30	999	99	99	0.69	14.29	6.97	74	9999	999	28.2	999	99	99
2019	10	28	9	0	999	99	99	0.73	14.29	7.49	71	9999	999	28.2	999	99	99
2019	10	28	9	30	999	99	99	0.73	14.29	7.86	70	9999	999	28.2	999	99	99
2019	10	28	10	0	999	99	99	0.76	14.29	7.92	77	9999	999	28.2	999	99	99
2019	10	28	10	30	999	99	99	0.76	14.29	7.88	74	9999	999	28.2	999	99	99
2019	10	28	11	0	999	99	99	0.75	14.29	7.96	74	9999	999	28.2	999	99	99
2019	10	28	11	30	999	99	99	0.73	15.38	7.95	80	9999	999	28.2	999	99	99
2019	10	28	12	0	999	99	99	0.68	14.29	8.12	78	9999	999	28.2	999	99	99
2019	10	28	12	30	999	99	99	0.81	14.29	9.08	81	9999	999	28.2	999	99	99
2019	10	28	13	0	999	99	99	0.71	14.29	8.26	83	9999	999	28.2	999	99	99
2019	10	28	13	30	999	99	99	0.77	14.29	8.44	78	9999	999	28.3	999	99	99
2019	10	28	14	0	999	99	99	0.77	13.33	8.82	67	9999	999	28.3	999	99	99
2019	10	28	14	30	999	99	99	0.83	14.29	8.99	78	9999	999	28.5	999	99	99
2019	10	28	15	0	999	99	99	0.78	14.29	8.71	83	9999	999	28.4	999	99	99
2019	10	28	15	30	999	99	99	0.8	14.29	8.97	77	9999	999	28.4	999	99	99
2019	10	28	16	0	999	99	99	0.85	13.33	9.18	74	9999	999	28.7	999	99	99
2019	10	28	16	30	999	99	99	0.9	14.29	9.41	66	9999	999	28.9	999	99	99
2019	10	28	17	0	999	99	99	0.85	14.29	9.05	73	9999	999	28.9	999	99	99
2019	10	28	17	30	999	99	99	0.88	14.29	8.82	74	9999	999	28.9	999	99	99
2019	10	28	18	0	999	99	99	0.88	13.33	9.13	77	9999	999	28.9	999	99	99
2019	10	28	18	30	999	99	99	0.94	13.33	9.12	78	9999	999	29	999	99	99
2019	10	28	19	0	999	99	99	0.83	14.29	8.47	64	9999	999	29	999	99	99
2019	10	28	19	30	999	99	99	0.88	14.29	8.52	70	9999	999	28.9	999	99	99
2019	10	28	20	0	999	99	99	0.85	14.29	8.63	77	9999	999	28.8	999	99	99
2019	10	28	20	30	999	99	99	0.91	13.33	9.16	73	9999	999	28.8	999	99	99
2019	10	28	21	0	999	99	99	0.88	14.29	9.11	80	9999	999	28.8	999	99	99
2019	10	28	21	30	999	99	99	0.86	12.5	8.66	78	9999	999	28.9	999	99	99
2019	10	28	22	0	999	99	99	0.9	13.33	8.81	77	9999	999	28.9	999	99	99
2019	10	28	22	30	999	99	99	0.96	13.33	8.72	78	9999	999	28.7	999	99	99
2019	10	28	23	0	999	99	99	0.88	13.33	7.88	83	9999	999	28.6	999	99	99
2019	10	28	23	30	999	99	99	0.92	13.33	7.74	76	9999	999	28.6	999	99	99
2019	10	29	0	0	999	99	99	0.89	13.33	7.35	78	9999	999	28.5	999	99	99
2019	10	29	0	30	999	99	99	0.9	13.33	7.05	77	9999	999	28.5	999	99	99
2019	10	29	1	0	999	99	99	0.95	13.33	7.49	76	9999	999	28.5	999	99	99
2019	10	29	1	30	999	99	99	0.92	14.29	7.52	87	9999	999	28.5	999	99	99
2019	10	29	2	0	999	99	99	0.97	13.33	7.82	81	9999	999	28.6	999	99	99
2019	10	29	2	30	999	99	99	0.91	13.33	7.07	77	9999	999	28.5	999	99	99
2019	10	29	3	0	999	99	99	1.01	12.5	7.47	73	9999	999	28.5	999	99	99
2019	10	29	3	30	999	99	99	0.86	15.38	6.59	76	9999	999	28.5	999	99	99
2019	10	29	4	0	999	99	99	0.96	12.5	6.51	76	9999	999	28.5	999	99	99
2019	10	29	4	30	999	99	99	0.93	12.5	6.15	74	9999	999	28.4	999	99	99
2019	10	29	5	0	999	99	99	1.06	13.33	7.04	71	9999	999	28.4	999	99	99
2019	10	29	5	30	999	99	99	0.94	13.33	6.42	77	9999	999	28.4	999	99	99
2019	10	29	6	0	999	99	99	1.02	12.5	6.97	70	9999	999	28.4	999	99	99
2019	10	29	6	30	999	99	99	1.02	13.33	7.07	77	9999	999	28.4	999	99	99
2019	10	29	7	0	999	99	99	0.98	15.38	6.46	87	9999	999	28.3	999	99	99
2019	10	29	7	30	999	99	99	0.97	14.29	6.63	74	9999	999	28.3	999	99	99
2019	10	29	8	0	999	99	99	0.98	15.38	6.75	81	9999	999	28.3	999	99	99
2019	10	29	8	30	999	99	99	0.99	15.38	6.53	87	9999	999	28.3	999	99	99
2019	10	29	9	0	999	99	99	1.01	13.33	6.54	66	9999	999	28.3	999	99	99
2019	10	29	9	30	999	99	99	1.02	15.38	6.88	78	9999	999	28.3	999	99	99
2019	10	29	10	0	999	99	99	0.93	14.29	5.97	77	9999	999	28.3	999	99	99
2019	10	29	10	30	999	99	99	1.03	13.33	6.62	73	9999	999	28.3	999	99	99
2019	10	29	11	0	999	99	99	1.08	13.33	7.6	73	9999	999	28.3	999	99	99
2019	10	29	11	30	999	99	99	0.97	14.29	6.93	73	9999	999	28.3	999	99	99
2019	10	29	12	0	999	99	99	1.02	15.38	6.41	81	9999	999	28.3	999	99	99
2019	10	29	12	30	999	99	99	1.03	15.38	6.19	83	9999	999	28.3	999	99	99
2019	10	29	13	0	999	99	99	1.05	13.33	6.87	77	9999	999	28.3	999	99	99
2019	10	29	13	30	999	99	99	1.02	14.29	6.28	71	9999	999	28.3	999	99	99
2019	10	29	14	0	999	99	99	0.95	12.5	6.06	69	9999	999	28.3	999	99	99
2019	10	29	14	30	999	99	99	0.97	12.5	6.27	70	9999	999	28.4	999	99	99
2019	10	29	15	0	999	99	99	1.02	14.29	6.39	73	9999	999	28.4	999	99	99
2019	10	29	15	30	999	99	99	1.11	14.29	7.1	76	9999	999	28.4	999	99	99
2019	10	29	16	0	999	99	99	0.99	13.33	6.26	74	9999	999	28.4	999	99	99
2019	10	29	16	30	999	99	99	0.93	14.29	6.02	71	9999	999	28.4	999	99	99
2019	10	29	17	0	999	99	99	0.98	15.38	6.47	80	9999	999	28.4	999	99	99
2019	10	29	17	30	999	99	99	1	14.29	6.32	78	9999	999	28.4	999	99	99
2019	10	29	18	0	999	99	99	1	12.5	6.44	67	9999	999	28.5	999	99	99
2019	10	29	18	30	999	99	99	1	12.5	6.24	71	9999	999	28.5	999	99	99
2019	10	29	19	0	999	99	99	0.91	14.29	6.39	78	9999	999	28.5	999	99	99
2019	10	29	19	30	999	99	99	0.96	13.33	6.28	78	9999	999	28.5	999	99	99
2019	10	29	20	0	999	99	99	0.97	14.29	6.31	74	9999	999	28.5	999	99	99
2019	10	29	20	30	999	99	99	0.93	14.29	6.21	71	9999	999	28.5	999	99	99
2019	10	29	21	0	999	99	99	0.9	12.5	6.11	74	9999	999	28.5	999	99	99
2019	10	29	21	30	999	99	99	0.87	13.33	6.29	70	9999	999	28.5	999	99	99
2019	10	29	22	0	999	99	99	0.91	13.33	6.56	73	9999	999	28.5	999	99	99
2019	10	29	22	30	999	99	99	0.93	14.29	6.49	76	9999	999	28.5	999	99	99
2019	10	29	23	0	999	99	99	0.88	14.29	6.27	69	9999	999	28.4	999	99	99
2019	10	29	23	30	999	99	99	0.86	12.5	6.12	62	9999	999	28.4	999	99	99
2019	10	30	0	0	999	99	99	0.86	13.33	5.87	67	9999	999	28.4	999	99	99
2019	10	30	0	30	999	99	99	0.89	13.33	5.92	67	9999	999	28.4	999	99	99
2019	10	30	1	0	999	99	99	0.89	12.5	5.78	67	9999	999	28.4	999	99	99
2019	10	30	1	30	999	99	99	0.92	13.33	5.97	76	9999	999	28.4	999	99	99
2019	10	30	2	0	999	99	99	0.89	12.5	5.35	67	9999	999	28.4	999	99	99
2019	10	30	2	30	999	99	99	0.83	13.33	5.07	77	9999	999	28.4	999	99	99
2019	10	30	3	0	999	99	99	0.92	13.33	5.22	71	9999	999	28.4	999	99	99
2019	10	30	3	30	999	99	99	0.91	13.33	5.39	76	9999	999	28.4	999	99	99
2019	10	30	4	0	999	99	99	0.98	13.33	5.22	70	9999	999	28.4	999	99	99
2019	10	30	4	30	999	99	99	0.97	13.33	5.18	70	9999	999	28.3	999	99	99
2019	10	30	5	0	999	99	99	1.02	14.29	5.34	73	9999	999	28.3	999	99	99
2019	10	30	5	30	999	99	99	0.96	13.33	4.89	74	9999	999	28.3	999	99	99
2019	10	30	6	0	999	99	99	0.97	12.5	5.01	66	9999	999	28.3	999	99	99
2019	10	30	6	30	999	99	99	1	14.29	5.05	71	9999	999	28.3	999	99	99
2019	10	30	7	0	999	99	99	1.05	14.29	4.93	70	9999	999	28.3	999	99	99
2019	10	30	7	30	999	99	99	0.98	13.33	4.76	67	9999	999	28.3	999	99	99
2019	10	30	8	0	999	99	99	1.04	13.33	5.02	67	9999	999	28.2	999	99	99
2019	10	30	8	30	999	99	99	1.01	12.5	4.65	71	9999	999	28.2	999	99	99
2019	10	30	9	0	999	99	99	1.08	13.33	4.82	63	9999	999	28.2	999	99	99
2019	10	30	9	30	999	99	99	0.99	13.33	4.72	73	9999	999	28.2	999	99	99
2019	10	30	10	0	999	99	99	1	13.33	4.65	69	9999	999	28.2	999	99	99
2019	10	30	10	30	999	99	99	1	12.5	4.55	76	9999	999	28.2	999	99	99
2019	10	30	11	0	999	99	99	1.04	13.33	4.81	76	9999	999	28.2	999	99	99
2019	10	30	11	30	999	99	99	0.99	13.33	4.5	71	9999	999	28.2	999	99	99
2019	10	30	12	0	999	99	99	1.02	12.5	4.8	67	9999	999	28.1	999	99	99
2019	10	30	12	30	999	99	99	1.02	12.5	4.71	78	9999	999	28.2	999	99	99
2019	10	30	13	0	999	99	99	0.98	13.33	4.83	73	9999	999	28.2	999	99	99
2019	10	30	13	30	999	99	99	0.96	12.5	4.62	62	9999	999	28.2	999	99	99
2019	10	30	14	0	999	99	99	0.99	12.5	4.67	73	9999	999	28.2	999	99	99
2019	10	30	14	30	999	99	99	0.97	12.5	4.79	67	9999	999	28.2	999	99	99
2019	10	30	15	0	999	99	99	0.99	13.33	4.74	69	9999	999	28.2	999	99	99
2019	10	30	15	30	999	99	99	0.94	14.29	4.77	66	9999	999	28.2	999	99	99
2019	10	30	16	0	999	99	99	0.95	13.33	4.82	63	9999	999	28.2	999	99	99
2019	10	30	16	30	999	99	99	0.94	13.33	4.97	70	9999	999	28.3	999	99	99
2019	10	30	17	0	999	99	99	0.89	11.76	4.74	63	9999	999	28.3	999	99	99
2019	10	30	17	30	999	99	99	0.87	13.33	5	77	9999	999	28.3	999	99	99
2019	10	30	18	0	999	99	99	0.96	14.29	5.06	69	9999	999	28.4	999	99	99
2019	10	30	18	30	999	99	99	0.93	13.33	5.09	71	9999	999	28.4	999	99	99
2019	10	30	19	0	999	99	99	0.85	13.33	4.75	59	9999	999	28.5	999	99	99
2019	10	30	19	30	999	99	99	0.85	11.11	4.91	63	9999	999	28.5	999	99	99
2019	10	30	20	0	999	99	99	0.88	12.5	5.1	66	9999	999	28.5	999	99	99
2019	10	30	20	30	999	99	99	0.81	13.33	5.03	70	9999	999	28.5	999	99	99
2019	10	30	21	0	999	99	99	0.85	11.76	5.01	59	9999	999	28.5	999	99	99
2019	10	30	21	30	999	99	99	0.82	13.33	4.98	62	9999	999	28.5	999	99	99
2019	10	30	22	0	999	99	99	0.77	12.5	4.94	73	9999	999	28.5	999	99	99
2019	10	30	22	30	999	99	99	0.82	14.29	5.44	63	9999	999	28.5	999	99	99
2019	10	30	23	0	999	99	99	0.76	12.5	4.86	71	9999	999	28.4	999	99	99
2019	10	30	23	30	999	99	99	0.87	12.5	5.15	78	9999	999	28.4	999	99	99
2019	10	31	0	0	999	99	99	0.79	13.33	4.7	66	9999	999	28.4	999	99	99
2019	10	31	0	30	999	99	99	0.85	14.29	5.21	76	9999	999	28.4	999	99	99
2019	10	31	1	0	999	99	99	0.8	11.76	4.93	66	9999	999	28.3	999	99	99
2019	10	31	1	30	999	99	99	0.76	12.5	4.72	66	9999	999	28.3	999	99	99
2019	10	31	2	0	999	99	99	0.79	12.5	4.89	69	9999	999	28.3	999	99	99
2019	10	31	2	30	999	99	99	0.77	10.53	4.93	66	9999	999	28.3	999	99	99
2019	10	31	3	0	999	99	99	0.77	15.38	5.02	73	9999	999	28.3	999	99	99
2019	10	31	3	30	999	99	99	0.77	16.67	4.9	69	9999	999	28.3	999	99	99
2019	10	31	4	0	999	99	99	0.78	13.33	5.35	56	9999	999	28.2	999	99	99
2019	10	31	4	30	999	99	99	0.78	16.67	5.51	63	9999	999	28.2	999	99	99
2019	10	31	5	0	999	99	99	0.77	15.38	5.42	73	9999	999	28.2	999	99	99
2019	10	31	5	30	999	99	99	0.8	15.38	5.55	81	9999	999	28.1	999	99	99
2019	10	31	6	0	999	99	99	0.76	14.29	5.38	64	9999	999	28.1	999	99	99
2019	10	31	6	30	999	99	99	0.83	15.38	5.76	67	9999	999	28.1	999	99	99
2019	10	31	7	0	999	99	99	0.88	12.5	6.01	62	9999	999	28.1	999	99	99
2019	10	31	7	30	999	99	99	0.8	16.67	5.08	71	9999	999	28.1	999	99	99
2019	10	31	8	0	999	99	99	0.88	14.29	5.83	76	9999	999	28.1	999	99	99
2019	10	31	8	30	999	99	99	0.87	13.33	5.78	67	9999	999	28.1	999	99	99
2019	10	31	9	0	999	99	99	0.92	14.29	6.22	77	9999	999	28.1	999	99	99
2019	10	31	9	30	999	99	99	0.92	12.5	6.13	54	9999	999	28.1	999	99	99
2019	10	31	10	0	999	99	99	0.94	11.11	5.93	57	9999	999	28.1	999	99	99
2019	10	31	10	30	999	99	99	0.96	14.29	6.06	74	9999	999	28.1	999	99	99
2019	10	31	11	0	999	99	99	0.9	13.33	5.87	70	9999	999	28.1	999	99	99
2019	10	31	11	30	999	99	99	0.96	11.76	6.43	46	9999	999	28.1	999	99	99
2019	10	31	12	0	999	99	99	1	14.29	6.31	73	9999	999	28.1	999	99	99
2019	10	31	12	30	999	99	99	0.99	13.33	5.95	74	9999	999	28.1	999	99	99
2019	10	31	13	0	999	99	99	1.07	11.11	5.33	53	9999	999	28.2	999	99	99
2019	10	31	13	30	999	99	99	1.2	14.29	6.12	71	9999	999	28.2	999	99	99
2019	10	31	14	0	999	99	99	1.08	13.33	6.02	71	9999	999	28.2	999	99	99
2019	10	31	14	30	999	99	99	1.16	13.33	6.16	66	9999	999	28.2	999	99	99
2019	10	31	15	0	999	99	99	1.19	11.76	6.21	47	9999	999	28.2	999	99	99
2019	10	31	15	30	999	99	99	1.22	13.33	6.2	74	9999	999	28.3	999	99	99
2019	10	31	16	0	999	99	99	1.26	13.33	6.48	73	9999	999	28.3	999	99	99
2019	10	31	16	30	999	99	99	1.18	11.11	6.34	49	9999	999	28.4	999	99	99
2019	10	31	17	0	999	99	99	1.19	14.29	6.36	73	9999	999	28.4	999	99	99
2019	10	31	17	30	999	99	99	1.18	14.29	6.54	74	9999	999	28.5	999	99	99
2019	10	31	18	0	999	99	99	1.17	14.29	6.48	76	9999	999	28.5	999	99	99
2019	10	31	18	30	999	99	99	1.17	12.5	6.38	67	9999	999	28.5	999	99	99
2019	10	31	19	0	999	99	99	1.13	13.33	6.67	77	9999	999	28.5	999	99	99
2019	10	31	19	30	999	99	99	1.09	12.5	6.4	64	9999	999	28.5	999	99	99
2019	10	31	20	0	999	99	99	1.05	12.5	6.63	67	9999	999	28.7	999	99	99
2019	10	31	20	30	999	99	99	1.02	14.29	6.49	67	9999	999	28.7	999	99	99
2019	10	31	21	0	999	99	99	1.03	14.29	6.36	71	9999	999	28.6	999	99	99
2019	10	31	21	30	999	99	99	1.08	12.5	6.23	76	9999	999	28.5	999	99	99
2019	10	31	22	0	999	99	99	1.1	11.76	6.57	60	9999	999	28.5	999	99	99
2019	10	31	22	30	999	99	99	1	11.76	6.27	52	9999	999	28.5	999	99	99
2019	10	31	23	0	999	99	99	0.98	14.29	6.13	74	9999	999	28.4	999	99	99
2019	10	31	23	30	999	99	99	0.98	14.29	5.77	66	9999	999	28.5	999	99	99
2019	11	1	0	0	999	99	99	0.95	13.33	5.5	71	9999	999	28.4	999	99	99
2019	11	1	0	30	999	99	99	1.04	14.29	5.76	77	9999	999	28.4	999	99	99
2019	11	1	1	0	999	99	99	1.02	14.29	6.17	69	9999	999	28.4	999	99	99
2019	11	1	1	30	999	99	99	1.04	13.33	6.18	63	9999	999	28.5	999	99	99
2019	11	1	2	0	999	99	99	0.98	15.38	5.57	69	9999	999	28.6	999	99	99
2019	11	1	2	30	999	99	99	0.97	11.11	5.33	64	9999	999	28.5	999	99	99
2019	11	1	3	0	999	99	99	1.02	13.33	5.6	59	9999	999	28.6	999	99	99
2019	11	1	3	30	999	99	99	1.05	14.29	6.08	71	9999	999	28.6	999	99	99
2019	11	1	4	0	999	99	99	0.92	15.38	5.44	81	9999	999	28.5	999	99	99
2019	11	1	4	30	999	99	99	0.93	14.29	5.84	62	9999	999	28.4	999	99	99
2019	11	1	5	0	999	99	99	1.03	13.33	6.2	69	9999	999	28.4	999	99	99
2019	11	1	5	30	999	99	99	0.97	14.29	6.38	69	9999	999	28.3	999	99	99
2019	11	1	6	0	999	99	99	1.02	14.29	6.79	64	9999	999	28.2	999	99	99
2019	11	1	6	30	999	99	99	0.87	13.33	6.26	69	9999	999	28.1	999	99	99
2019	11	1	7	0	999	99	99	0.93	11.76	6.15	70	9999	999	28	999	99	99
2019	11	1	7	30	999	99	99	0.88	12.5	6.39	67	9999	999	28	999	99	99
2019	11	1	8	0	999	99	99	0.83	10.53	6.37	63	9999	999	27.9	999	99	99
2019	11	1	8	30	999	99	99	0.77	13.33	5.9	64	9999	999	27.9	999	99	99
2019	11	1	9	0	999	99	99	0.8	14.29	6.43	66	9999	999	27.9	999	99	99
2019	11	1	9	30	999	99	99	0.77	14.29	6.02	67	9999	999	27.9	999	99	99
2019	11	1	10	0	999	99	99	0.75	13.33	5.85	69	9999	999	27.9	999	99	99
2019	11	1	10	30	999	99	99	0.75	14.29	6.17	66	9999	999	27.9	999	99	99
2019	11	1	11	0	999	99	99	0.75	14.29	6.61	69	9999	999	27.9	999	99	99
2019	11	1	11	30	999	99	99	0.7	10.53	6.84	60	9999	999	27.9	999	99	99
2019	11	1	12	0	999	99	99	0.79	14.29	7.78	67	9999	999	27.9	999	99	99
2019	11	1	12	30	999	99	99	0.86	14.29	8.53	67	9999	999	27.9	999	99	99
2019	11	1	13	0	999	99	99	0.82	13.33	8.23	66	9999	999	27.9	999	99	99
2019	11	1	13	30	999	99	99	0.89	14.29	8.85	71	9999	999	27.9	999	99	99
2019	11	1	14	0	999	99	99	0.9	13.33	6.87	77	9999	999	27.9	999	99	99
2019	11	1	14	30	999	99	99	0.97	13.33	5.56	77	9999	999	28	999	99	99
2019	11	1	15	0	999	99	99	1.13	12.5	5.29	71	9999	999	28.1	999	99	99
2019	11	1	15	30	999	99	99	1.29	14.29	5.16	70	9999	999	28.1	999	99	99
2019	11	1	16	0	999	99	99	1.29	11.76	5.18	77	9999	999	28.1	999	99	99
2019	11	1	16	30	999	99	99	1.4	13.33	5.06	69	9999	999	28.1	999	99	99
2019	11	1	17	0	999	99	99	1.42	5.26	5.13	351	9999	999	28.1	999	99	99
2019	11	1	18	0	999	99	99	1.45	5.26	5.11	355	9999	999	28.1	999	99	99
2019	11	1	18	30	999	99	99	1.4	12.5	5.08	73	9999	999	28.1	999	99	99
2019	11	1	19	0	999	99	99	1.44	13.33	4.99	76	9999	999	28.1	999	99	99
2019	11	1	19	30	999	99	99	1.38	13.33	5.13	69	9999	999	28	999	99	99
2019	11	1	20	0	999	99	99	1.32	5.56	4.75	358	9999	999	27.9	999	99	99
2019	11	1	20	30	999	99	99	1.33	12.5	5.05	74	9999	999	27.9	999	99	99
2019	11	1	21	0	999	99	99	1.39	14.29	5	70	9999	999	28	999	99	99
2019	11	1	21	30	999	99	99	1.43	14.29	5.12	78	9999	999	27.9	999	99	99
2019	11	1	22	0	999	99	99	1.35	13.33	4.87	74	9999	999	27.9	999	99	99
2019	11	1	22	30	999	99	99	1.34	14.29	5.01	73	9999	999	27.9	999	99	99
2019	11	1	23	0	999	99	99	1.26	14.29	4.92	60	9999	999	27.9	999	99	99
2019	11	1	23	30	999	99	99	1.26	12.5	4.97	64	9999	999	27.9	999	99	99
2019	11	2	0	0	999	99	99	1.35	12.5	4.95	69	9999	999	27.8	999	99	99
2019	11	2	0	30	999	99	99	1.33	13.33	5.13	69	9999	999	27.8	999	99	99
2019	11	2	1	0	999	99	99	1.34	13.33	5.21	66	9999	999	27.8	999	99	99
2019	11	2	1	30	999	99	99	1.29	13.33	5.2	69	9999	999	27.7	999	99	99
2019	11	2	2	0	999	99	99	1.31	12.5	5.26	66	9999	999	27.7	999	99	99
2019	11	2	2	30	999	99	99	1.35	13.33	5.54	69	9999	999	27.6	999	99	99
2019	11	2	3	0	999	99	99	1.36	14.29	5.57	70	9999	999	27.6	999	99	99
2019	11	2	3	30	999	99	99	1.36	9.09	5.75	47	9999	999	27.6	999	99	99
2019	11	2	4	0	999	99	99	1.32	8.33	5.73	45	9999	999	27.6	999	99	99
2019	11	2	4	30	999	99	99	1.33	7.69	5.77	46	9999	999	27.6	999	99	99
2019	11	2	5	0	999	99	99	1.28	8.33	5.76	40	9999	999	27.6	999	99	99
2019	11	2	5	30	999	99	99	1.3	8.33	5.77	43	9999	999	27.6	999	99	99
2019	11	2	6	0	999	99	99	1.26	8.33	5.48	40	9999	999	27.6	999	99	99
2019	11	2	6	30	999	99	99	1.31	8.33	5.45	42	9999	999	27.6	999	99	99
2019	11	2	7	0	999	99	99	1.26	8.33	5.41	42	9999	999	27.6	999	99	99
2019	11	2	7	30	999	99	99	1.2	7.69	5.4	50	9999	999	27.7	999	99	99
2019	11	2	8	0	999	99	99	1.21	8.33	5.45	50	9999	999	27.7	999	99	99
2019	11	2	8	30	999	99	99	1.21	9.09	5.65	53	9999	999	27.7	999	99	99
2019	11	2	9	0	999	99	99	1.16	9.09	5.62	52	9999	999	27.7	999	99	99
2019	11	2	9	30	999	99	99	1.18	12.5	5.74	66	9999	999	27.7	999	99	99
2019	11	2	10	0	999	99	99	1.12	8.33	5.7	50	9999	999	27.7	999	99	99
2019	11	2	10	30	999	99	99	1.09	13.33	5.73	59	9999	999	27.7	999	99	99
2019	11	2	11	0	999	99	99	1.09	8.33	5.8	47	9999	999	27.7	999	99	99
2019	11	2	11	30	999	99	99	1.16	12.5	6.34	62	9999	999	27.8	999	99	99
2019	11	2	12	0	999	99	99	1.08	12.5	6.3	66	9999	999	27.8	999	99	99
2019	11	2	12	30	999	99	99	1.09	13.33	6.58	60	9999	999	27.8	999	99	99
2019	11	2	13	0	999	99	99	1.04	11.76	6.35	64	9999	999	27.8	999	99	99
2019	11	2	13	30	999	99	99	1.08	13.33	6.61	71	9999	999	27.8	999	99	99
2019	11	2	14	0	999	99	99	1.08	13.33	6.69	63	9999	999	27.8	999	99	99
2019	11	2	14	30	999	99	99	1.02	11.11	6.46	64	9999	999	27.8	999	99	99
2019	11	2	15	0	999	99	99	0.95	7.69	6.59	54	9999	999	27.9	999	99	99
2019	11	2	15	30	999	99	99	0.99	11.76	6.75	64	9999	999	27.9	999	99	99
2019	11	2	16	0	999	99	99	1.02	15.38	6.91	69	9999	999	27.9	999	99	99
2019	11	2	16	30	999	99	99	0.98	12.5	6.58	70	9999	999	27.9	999	99	99
2019	11	2	17	0	999	99	99	1.01	13.33	7.12	62	9999	999	27.9	999	99	99
2019	11	2	17	30	999	99	99	0.99	15.38	7.07	74	9999	999	27.9	999	99	99
2019	11	2	18	0	999	99	99	0.93	8.33	7	69	9999	999	27.9	999	99	99
2019	11	2	18	30	999	99	99	0.95	15.38	7.43	77	9999	999	27.9	999	99	99
2019	11	2	19	0	999	99	99	0.9	13.33	7.26	67	9999	999	27.9	999	99	99
2019	11	2	19	30	999	99	99	1.02	15.38	7.43	70	9999	999	27.9	999	99	99
2019	11	2	20	0	999	99	99	0.93	15.38	7.25	66	9999	999	27.9	999	99	99
2019	11	2	20	30	999	99	99	1	14.29	7.54	76	9999	999	27.9	999	99	99
2019	11	2	21	0	999	99	99	0.98	15.38	7.62	76	9999	999	27.9	999	99	99
2019	11	2	21	30	999	99	99	0.95	15.38	7.51	78	9999	999	27.9	999	99	99
2019	11	2	22	0	999	99	99	0.96	14.29	7.95	69	9999	999	27.9	999	99	99
2019	11	2	22	30	999	99	99	0.92	14.29	7.52	64	9999	999	27.9	999	99	99
2019	11	2	23	0	999	99	99	0.95	13.33	7.51	73	9999	999	27.9	999	99	99
2019	11	2	23	30	999	99	99	0.97	14.29	7.67	62	9999	999	27.8	999	99	99
2019	11	3	0	0	999	99	99	0.99	14.29	7.49	62	9999	999	27.8	999	99	99
2019	11	3	0	30	999	99	99	0.97	15.38	7.74	69	9999	999	27.7	999	99	99
2019	11	3	1	0	999	99	99	0.95	14.29	7.65	64	9999	999	27.7	999	99	99
2019	11	3	1	30	999	99	99	0.96	14.29	6.42	62	9999	999	27.7	999	99	99
2019	11	3	2	0	999	99	99	1	14.29	5.84	59	9999	999	27.6	999	99	99
2019	11	3	2	30	999	99	99	1.04	14.29	5.35	60	9999	999	27.6	999	99	99
